ID	COST_1	SIZE_1	STORAGE_1	CAM_1	COST_2	SIZE_2	STORAGE_2	CAM_2	COST_3	SIZE_3	STORAGE_3	CAM_3	CHOICE	GENDER	INC	AVAIL_1	AVAIL_2	AVAIL_3
914	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	1	1	1	1
914	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	0	1	1	1	1
915	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
915	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
915	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
915	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
915	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
915	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
915	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
915	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
915	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
915	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
916	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
916	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
916	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
916	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
916	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
916	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
916	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
916	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
916	700	6	128	3	700	6.2	128	3	400	6.2	32	1	1	1	1	1	1	1
916	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	1	1	1	1
917	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
917	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
917	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
917	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
917	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
917	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
917	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
917	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
917	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
917	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
918	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
918	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
918	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
918	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
918	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
918	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
918	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
918	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
918	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	1	1	1	1
918	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
919	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
919	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
919	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
919	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
919	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	1	1	1	1
919	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
919	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
919	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
919	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
919	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
920	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
920	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
920	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
920	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
920	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
920	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
920	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
920	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
920	700	6	128	3	700	6.2	128	3	400	6.2	32	1	1	1	2	1	1	1
920	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
921	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	0	1	1	1	1
921	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
921	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
921	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
921	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
921	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
921	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
921	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	0	1	1	1	1
921	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
921	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
922	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
922	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
922	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
922	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
922	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
922	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
922	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
922	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
922	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	2	1	1	1
922	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
923	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
923	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
923	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
923	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
923	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
923	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
923	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
923	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
923	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
923	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
924	500	6.4	256	1	400	5.8	32	4	600	6	64	2	3	0	1	1	1	1
924	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
924	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
924	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
924	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
924	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
924	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
924	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
924	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	0	1	1	1	1
924	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
925	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
925	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
925	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
925	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	2	1	1	1
925	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
925	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
925	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
925	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
925	700	6	128	3	700	6.2	128	3	400	6.2	32	1	1	1	2	1	1	1
925	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
926	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
926	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
926	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	1	1	1	1
926	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
926	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	1	1	1	1
926	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
926	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
926	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
926	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
926	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
927	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
927	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
927	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
927	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
927	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	0	2	1	1	1
927	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
927	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
927	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
927	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
927	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
928	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
928	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
928	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
928	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
928	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
928	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
928	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
928	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
928	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
928	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
929	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
929	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
929	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
929	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	2	1	1	1
929	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
929	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
929	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
929	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
929	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
929	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
930	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
930	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
930	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
930	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
930	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
930	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
930	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
930	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
930	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
930	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
931	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
931	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
931	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
931	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
931	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
931	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
931	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
931	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
931	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
931	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
932	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
932	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
932	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
932	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
932	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
932	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
932	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
932	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
932	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
932	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
933	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
933	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
933	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	0	1	1	1	1
933	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	1	1	1	1
933	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
933	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
933	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
933	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
933	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
933	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
934	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
934	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
934	400	5.8	32	1	700	6.4	256	3	700	6	64	2	3	1	1	1	1	1
934	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	1	1	1	1
934	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
934	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
934	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
934	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
934	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
934	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
935	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
935	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
935	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
935	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
935	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
935	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
935	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
935	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
935	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
935	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
936	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
936	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
936	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
936	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
936	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
936	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
936	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
936	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
936	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
936	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
937	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
937	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
937	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
937	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
937	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
937	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
937	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
937	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
937	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
937	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	2	1	1	1
938	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
938	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
938	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
938	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
938	700	6	64	2	400	5.8	256	1	600	6.4	32	4	1	1	2	1	1	1
938	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
938	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
938	400	6.2	32	1	600	5.8	128	4	700	6	64	3	3	1	2	1	1	1
938	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
938	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
939	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
939	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
939	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	2	1	1	1
939	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
939	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
939	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	2	1	1	1
939	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
939	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
939	700	6	128	3	700	6.2	128	3	400	6.2	32	1	2	1	2	1	1	1
939	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
940	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
940	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
940	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
940	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
940	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	2	1	1	1
940	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
940	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
940	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	2	1	1	1
940	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
940	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	2	1	1	1
941	500	6.4	256	1	400	5.8	32	4	600	6	64	2	1	1	1	1	1	1
941	600	6	64	2	400	6.4	32	1	500	5.8	256	4	1	1	1	1	1	1
941	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
941	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	1	1	1	1	1
941	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	1	1	1	1
941	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
941	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
941	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
941	700	6	128	3	700	6.2	128	3	400	6.2	32	1	1	1	1	1	1	1
941	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
942	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	2	1	1	1
942	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	2	1	1	1
942	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	2	1	1	1
942	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	2	1	1	1
942	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	1	2	1	1	1
942	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	2	1	1	1
942	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	2	1	1	1
942	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	2	1	1	1
942	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	2	1	1	1
942	500	6.4	32	4	600	6	64	2	400	5.8	256	1	2	1	2	1	1	1
943	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
943	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
943	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
943	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	2	1	1	1
943	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
943	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	0	2	1	1	1
943	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	2	1	1	1
943	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	2	1	1	1
943	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	2	1	1	1
943	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	2	1	1	1
944	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
944	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
944	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	1	1	1	1	1
944	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
944	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
944	600	6.2	256	3	500	6	32	2	500	5.8	32	2	2	1	1	1	1	1
944	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
944	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	1	1	1	1	1
944	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
944	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	1	1	1	1	1
945	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	1	1	1	1	1
945	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	1	1	1	1	1
945	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	1	1	1	1	1
945	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	1	1	1	1	1
945	700	6	64	2	400	5.8	256	1	600	6.4	32	4	2	1	1	1	1	1
945	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	1	1	1	1	1
945	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	1	1	1	1	1
945	400	6.2	32	1	600	5.8	128	4	700	6	64	3	2	1	1	1	1	1
945	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	1	1	1	1	1
945	500	6.4	32	4	600	6	64	2	400	5.8	256	1	3	1	1	1	1	1
946	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	1	1	1	1
946	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	1	1	1	1
946	400	5.8	32	1	700	6.4	256	3	700	6	64	2	1	0	1	1	1	1
946	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	1	0	1	1	1	1
946	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	1	1	1	1
946	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	1	1	1	1
946	500	5.8	128	2	500	6	64	2	400	6.2	128	3	3	0	1	1	1	1
946	400	6.2	32	1	600	5.8	128	4	700	6	64	3	1	0	1	1	1	1
946	700	6	128	3	700	6.2	128	3	400	6.2	32	1	3	0	1	1	1	1
946	500	6.4	32	4	600	6	64	2	400	5.8	256	1	1	0	1	1	1	1
947	500	6.4	256	1	400	5.8	32	4	600	6	64	2	2	0	2	1	1	1
947	600	6	64	2	400	6.4	32	1	500	5.8	256	4	3	0	2	1	1	1
947	400	5.8	32	1	700	6.4	256	3	700	6	64	2	2	0	2	1	1	1
947	400	5.8	64	4	500	6.2	64	1	500	6.4	128	1	2	0	2	1	1	1
947	700	6	64	2	400	5.8	256	1	600	6.4	32	4	3	0	2	1	1	1
947	600	6.2	256	3	500	6	32	2	500	5.8	32	2	1	0	2	1	1	1
