ID	ID2	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	CHOICE	SSTADT	RESPCITY	WOMAN	AGE	ENVCONC	COMPLETE
6442	25768	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	3	3	1	62	4.666666508	1
6443	25769	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	4	4	0	47	99999	0
6443	25770	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	4	4	0	47	99999	0
6443	25771	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	4	4	0	47	99999	0
6443	25772	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	4	4	0	47	99999	0
6449	25793	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	3	3	0	35	3.833333254	1
6449	25794	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	0	35	3.833333254	1
6449	25795	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	0	35	3.833333254	1
6449	25796	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	3	3	0	35	3.833333254	1
6450	25797	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	3	3	0	67	4.5	1
6450	25798	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	3	3	0	67	4.5	1
6450	25799	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	3	3	0	67	4.5	1
6450	25800	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	3	3	0	67	4.5	1
6451	25801	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	4	4	1	31	4.166666508	1
6451	25802	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	2	4	4	1	31	4.166666508	1
6451	25803	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	4	4	1	31	4.166666508	1
6451	25804	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	2	4	4	1	31	4.166666508	1
6454	25813	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	2	3	3	0	57	2.5	1
6454	25814	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	3	3	0	57	2.5	1
6454	25815	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	3	3	3	0	57	2.5	1
6454	25816	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	3	3	0	57	2.5	1
6462	25845	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	2	2	1	55	4.5	1
6462	25846	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	2	2	1	55	4.5	1
6462	25847	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	2	2	1	55	4.5	1
6462	25848	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	2	2	1	55	4.5	1
6465	25857	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	4	4	1	68	2.833333254	1
6465	25858	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	2	4	4	1	68	2.833333254	1
6465	25859	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	4	4	1	68	2.833333254	1
6465	25860	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	4	4	1	68	2.833333254	1
6476	25901	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	2	2	1	20	3.666666746	1
6476	25902	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	2	2	1	20	3.666666746	1
6476	25903	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	2	2	1	20	3.666666746	1
6476	25904	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	2	2	1	20	3.666666746	1
6479	25913	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	3	3	1	53	4.166666508	1
6479	25914	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	3	3	1	53	4.166666508	1
6479	25915	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	1	53	4.166666508	1
6479	25916	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	3	3	1	53	4.166666508	1
6480	25917	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	1	1	0	37	3.666666746	1
6480	25918	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	1	1	0	37	3.666666746	1
6480	25919	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	1	1	0	37	3.666666746	1
6480	25920	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	1	1	0	37	3.666666746	1
6482	25925	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	3	3	0	32	2.833333254	1
6482	25926	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	0	32	2.833333254	1
6482	25927	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	0	32	2.833333254	1
6482	25928	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	3	3	0	32	2.833333254	1
6485	25937	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	2	2	1	64	2.5	1
6485	25938	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	2	2	1	64	2.5	1
6485	25939	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	2	2	1	64	2.5	1
6485	25940	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	2	2	1	64	2.5	1
6486	25941	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	1	1	0	41	4.333333492	1
6486	25942	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	1	1	0	41	4.333333492	1
6486	25943	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	3	1	1	0	41	4.333333492	1
6486	25944	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	1	1	0	41	4.333333492	1
6487	25945	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	2	1	1	1	44	3.333333254	1
6487	25946	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	1	44	3.333333254	1
6487	25947	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	1	1	1	44	3.333333254	1
6487	25948	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	1	1	1	44	3.333333254	1
6490	25957	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	3	3	1	99999	2.666666746	0
6490	25958	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	3	3	1	99999	2.666666746	0
6490	25959	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	2	3	3	1	99999	2.666666746	0
6490	25960	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	3	3	1	99999	2.666666746	0
6493	25969	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	1	1	0	25	3.833333254	1
6493	25970	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	1	1	0	25	3.833333254	1
6493	25971	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	1	1	0	25	3.833333254	1
6493	25972	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	1	1	0	25	3.833333254	1
6496	25981	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	3	3	1	47	3.333333254	1
6496	25982	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	3	3	1	47	3.333333254	1
6496	25983	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	3	3	1	47	3.333333254	1
6496	25984	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	3	3	1	47	3.333333254	1
6498	25989	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	3	3	1	62	3.833333254	1
6498	25990	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	3	3	1	62	3.833333254	1
6498	25991	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	3	3	1	62	3.833333254	1
6498	25992	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	3	3	1	62	3.833333254	1
6503	26009	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	1	1	0	40	4.833333492	1
6503	26010	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	1	1	0	40	4.833333492	1
6503	26011	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	1	1	0	40	4.833333492	1
6503	26012	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	1	1	0	40	4.833333492	1
6504	26013	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	0	66	4.666666508	1
6504	26014	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	4	4	0	66	4.666666508	1
6504	26015	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	4	4	0	66	4.666666508	1
6504	26016	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	4	4	0	66	4.666666508	1
6507	26025	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	3	3	1	66	2.5	1
6507	26026	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	3	3	1	66	2.5	1
6507	26027	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	3	3	1	66	2.5	1
6507	26028	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	3	3	1	66	2.5	1
6508	26029	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	1	1	0	50	4	1
6508	26030	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	0	50	4	1
6508	26031	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	1	1	0	50	4	1
6508	26032	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	1	1	0	50	4	1
6516	26061	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	2	4	4	0	62	3.5	1
6516	26062	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	2	4	4	0	62	3.5	1
6516	26063	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	4	4	0	62	3.5	1
6516	26064	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	2	4	4	0	62	3.5	1
6519	26073	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	2	3	3	0	60	2.833333254	1
6519	26074	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	0	60	2.833333254	1
6519	26075	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	3	3	3	0	60	2.833333254	1
6519	26076	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	3	3	0	60	2.833333254	1
6524	26093	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	1	25	4	1
6524	26094	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	3	4	4	1	25	4	1
6524	26095	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	2	4	4	1	25	4	1
6524	26096	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	4	4	1	25	4	1
6529	26113	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	2	2	0	50	3.333333254	1
6529	26114	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	3	2	2	0	50	3.333333254	1
6529	26115	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	2	2	0	50	3.333333254	1
6529	26116	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	2	2	2	0	50	3.333333254	1
6532	26125	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	3	3	0	48	3.666666746	1
6532	26126	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	3	3	0	48	3.666666746	1
6532	26127	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	0	48	3.666666746	1
6532	26128	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	3	3	0	48	3.666666746	1
6545	26177	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	1	1	1	61	2.833333254	1
6545	26178	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	1	61	2.833333254	1
6545	26179	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	1	1	1	61	2.833333254	1
6545	26180	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	3	1	1	1	61	2.833333254	1
6553	26209	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	2	3	3	1	31	4	1
6553	26210	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	3	3	3	1	31	4	1
6553	26211	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	3	3	3	1	31	4	1
6553	26212	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	3	3	3	1	31	4	1
6557	26225	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	3	3	0	63	3.833333254	1
6557	26226	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	3	3	0	63	3.833333254	1
6557	26227	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	3	3	0	63	3.833333254	1
6557	26228	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	3	3	0	63	3.833333254	1
6561	26241	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	3	3	1	63	4.166666508	1
6561	26242	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	1	63	4.166666508	1
6561	26243	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	1	63	4.166666508	1
6561	26244	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	3	3	3	1	63	4.166666508	1
6565	26257	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	2	2	1	29	3.333333254	1
6565	26258	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	2	2	1	29	3.333333254	1
6565	26259	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	2	2	1	29	3.333333254	1
6565	26260	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	2	2	1	29	3.333333254	1
6568	26269	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	4	4	0	23	3.666666746	1
6568	26270	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	4	4	0	23	3.666666746	1
6568	26271	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	3	4	4	0	23	3.666666746	1
6568	26272	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	2	4	4	0	23	3.666666746	1
6570	26277	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	3	3	1	63	3.666666746	1
6570	26278	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	3	3	1	63	3.666666746	1
6570	26279	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	3	3	1	63	3.666666746	1
6570	26280	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	3	3	3	1	63	3.666666746	1
6571	26281	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	4	4	1	20	3.333333254	1
6571	26282	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	2	4	4	1	20	3.333333254	1
6571	26283	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	2	4	4	1	20	3.333333254	1
6571	26284	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	4	4	1	20	3.333333254	1
6572	26285	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	3	3	3	1	18	4.333333492	1
6572	26286	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	1	18	4.333333492	1
6572	26287	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	3	3	1	18	4.333333492	1
6572	26288	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	3	3	3	1	18	4.333333492	1
6578	26309	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	1	1	0	26	3.333333254	1
6578	26310	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	1	1	0	26	3.333333254	1
6578	26311	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	2	1	1	0	26	3.333333254	1
6578	26312	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	1	1	0	26	3.333333254	1
6582	26325	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	3	3	3	1	48	3	1
6582	26326	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	3	3	3	1	48	3	1
6582	26327	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	3	3	3	1	48	3	1
6582	26328	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	2	3	3	1	48	3	1
6584	26333	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	3	1	1	1	20	3.666666746	1
6584	26334	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	1	1	1	20	3.666666746	1
6584	26335	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	1	1	1	20	3.666666746	1
6584	26336	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	1	1	1	20	3.666666746	1
6591	26361	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	2	2	2	1	21	2.833333254	1
6591	26362	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	2	2	2	1	21	2.833333254	1
6591	26363	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	2	2	1	21	2.833333254	1
6591	26364	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	2	2	2	1	21	2.833333254	1
6594	26373	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	3	3	0	26	3.833333254	1
6594	26374	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	3	3	0	26	3.833333254	1
6594	26375	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	3	3	3	0	26	3.833333254	1
6594	26376	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	2	3	3	0	26	3.833333254	1
6598	26389	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	2	3	3	0	52	3.166666746	1
6598	26390	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	2	3	3	0	52	3.166666746	1
6598	26391	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	3	3	0	52	3.166666746	1
6598	26392	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	3	3	3	0	52	3.166666746	1
6602	26405	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	3	3	3	0	64	3.166666746	1
6602	26406	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	2	3	3	0	64	3.166666746	1
6602	26407	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	3	3	0	64	3.166666746	1
6602	26408	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	2	3	3	0	64	3.166666746	1
